Session ID,Mouse ID,alpha,beta,kappa,nll,n_trials,beta_at_bound,kappa_at_bound,alpha_at_bound,group
old_012_s08,old_012,0.15364174928791105,27.812839598061554,-0.5749820288578099,19.218115163807745,150,False,False,False,non_boundary
old_012_s09,old_012,0.2837724555473847,45.56269335686413,-1.7564837749570004,8.740874416972925,150,False,False,False,non_boundary
old_013_s00,old_013,0.23007077905502313,44.25634994171259,-1.4431313895688322,8.413305969311484,150,False,False,False,non_boundary
old_013_s01,old_013,0.26284585305187985,19.01067394248788,0.3000200907507118,16.714884231298708,150,False,False,False,non_boundary
old_013_s02,old_013,0.21744026580010223,33.10477003161296,-0.4182339021339982,10.765446025358898,150,False,False,False,non_boundary
old_013_s03,old_013,0.2928988308114831,24.56271897781939,-0.35881728788599704,14.06604450768739,150,False,False,False,non_boundary
old_013_s04,old_013,0.23441761956099805,50.0,0.3124830432820409,7.891221304920736,150,True,False,False,fast_learner
old_013_s05,old_013,0.1631167946142178,46.073687590137986,-1.1684545937316726,9.889016650463104,150,False,False,False,non_boundary
old_013_s06,old_013,0.29210196612920847,31.542231727203536,0.050580651922265255,10.286497273741773,150,False,False,False,non_boundary
old_013_s07,old_013,0.3240131278921075,25.833874178229404,0.7174933299619263,15.597996377760524,150,False,False,False,non_boundary
old_013_s08,old_013,0.26153129564981875,45.108332638682505,-0.4217594510583844,9.95750965990793,150,False,False,False,non_boundary
old_013_s09,old_013,0.27830255675893006,24.1635005748229,0.02402307764702546,11.470121475401704,150,False,False,False,non_boundary
old_014_s00,old_014,0.2881777032149034,50.0,-0.08467485855090559,8.159611267132576,150,True,False,False,fast_learner
old_014_s01,old_014,0.37518234889450625,50.0,1.2851722469455829,10.453143799951533,150,True,False,False,fast_learner
old_014_s02,old_014,0.38235952731045647,41.78929245741913,0.5758433139897094,9.029268987671594,150,False,False,False,non_boundary
old_014_s03,old_014,0.24638907351562456,34.991760187517755,-0.28940228859745626,12.553386848830138,150,False,False,False,non_boundary
old_014_s04,old_014,0.19156820511295183,20.04916693899886,0.3247150697404366,20.692810788732135,150,False,False,False,non_boundary
old_014_s05,old_014,0.23759135850247662,50.0,0.19635377196205245,11.20925895304244,150,True,False,False,fast_learner
old_014_s06,old_014,0.2279437024049236,22.446852296469228,0.011485788410950494,20.979802246566003,150,False,False,False,non_boundary
old_014_s07,old_014,0.2822159137011057,26.008611455658652,-0.06618938161586921,16.723076532560718,150,False,False,False,non_boundary
old_014_s08,old_014,0.19600233492822355,32.63056843530257,-0.5324868891397742,12.569041966748733,150,False,False,False,non_boundary
old_014_s09,old_014,0.13274984903429965,43.272937125136025,0.1608760418277798,13.183353541328296,150,False,False,False,non_boundary
old_015_s00,old_015,0.19014340879221397,37.61155298582935,0.7024343196683126,11.095361935310896,150,False,False,False,non_boundary
old_015_s01,old_015,0.2065654957654923,18.769875708925248,0.2705853592845777,20.607828596296425,150,False,False,False,non_boundary
old_015_s02,old_015,0.23283179451093625,28.83585578980345,-0.20653818065027,14.731903602782937,150,False,False,False,non_boundary
old_015_s03,old_015,0.2709093132844372,35.24396391237236,0.5303158197528869,11.808904632284646,150,False,False,False,non_boundary
old_015_s04,old_015,0.24434906203314927,27.570596443568512,-0.08347055406649838,14.169556318429825,150,False,False,False,non_boundary
old_015_s05,old_015,0.25854696856650394,29.51980593939664,-0.6486020028637349,17.00500528268578,150,False,False,False,non_boundary
old_015_s06,old_015,0.3364855705575399,21.81633263235663,-0.10254319646657314,16.01542660959347,150,False,False,False,non_boundary
old_015_s07,old_015,0.22337700858028856,50.0,-1.6561392176183027,9.091673962962942,150,True,False,False,fast_learner
old_015_s08,old_015,0.2394038221406406,50.0,1.292502290637793,5.475363158327462,150,True,False,False,fast_learner
old_015_s09,old_015,0.1920239240841949,50.0,-0.8209958018366205,12.735542099189287,150,True,False,False,fast_learner
